读	48304	['du', 'dou']	0.00925925925925926
啊	48244	['a']	-0.01845238095238096
超	48218	['chao']	0.0
免	48044	['mian']	-0.03125
压	48038	['ya']	-0.08125
银	47955	['yin']	0.0
买	47788	['mai']	0.0
皇	47750	['huang']	0.0
养	47702	['yang']	0.0
伊	47619	['yi']	0.0
怀	47561	['huai']	0.0
执	47543	['zhi']	0.2847222222222222
副	47520	['fu']	-0.07638888888888888
乱	47474	['luan']	-0.18750000000000003
抗	47342	['kang']	-0.041666666666666664
犯	47098	['fan']	-0.25
追	47079	['zhui']	-0.1388888888888889
帮	47065	['bang']	0.020833333333333332
宣	47041	['xuan']	0.0
佛	47038	['fu', 'fo']	0.12228260869565219
岁	46835	['sui']	0.08928571428571429
航	46789	['hang']	0.020833333333333332
优	46613	['you']	0.3125
怪	46600	['guai']	-0.1875
香	46525	['xiang']	-0.026785714285714284
著	46239	['zhe', 'zhu']	0.0
田	45886	['tian']	0.0
铁	45798	['tie']	0.0
控	45664	['kong']	0.0
税	45615	['shui']	0.0
左	45568	['zuo']	0.0
右	45561	['you']	0.14285714285714288
份	45408	['fen']	0.0
穿	45314	['chuan']	-0.013888888888888888
艺	45218	['yi']	0.125
背	45181	['bei']	-0.001633986928104574
阵	44899	['zhen']	-0.010416666666666666
草	44612	['cao']	0.0
脚	44529	['jiao', 'jue']	0.0
概	44501	['gai']	0.0
恶	44493	['e', 'wu']	-0.15178571428571427
块	44475	['kuai']	0.0625
顿	44425	['dun']	0.017857142857142856
敢	44338	['gan']	-0.25
守	44264	['shou']	0.0
酒	44069	['jiu']	0.0
岛	44056	['dao']	0.0
托	44052	['tuo']	0.2225783475783476
央	44052	['yang']	0.0
户	43810	['hu']	0.0
烈	43751	['lie']	0.025
洋	43692	['yang']	-0.0625
哥	43620	['ge']	0.0
索	43365	['suo']	-0.13095238095238096
胡	43199	['hu']	0.0
款	43087	['kuan']	0.125
靠	42988	['kao']	0.020833333333333332
评	42966	['ping']	-0.06315789473684211
版	42853	['ban']	0.0
宝	42836	['bao']	0.20833333333333334
座	42814	['zuo']	0.078125
释	42749	['shi']	0.0
景	42738	['jing']	0.0
顾	42735	['gu']	0.03703703703703704
弟	42706	['di']	0.0
登	42687	['deng']	-0.025
货	42602	['huo']	0.16666666666666666
互	42579	['hu']	0.0
付	42527	['fu']	0.0
伯	42513	['bo']	0.14444444444444446
慢	42506	['man']	0.0
欧	42504	['ou']	0.0
换	42292	['huan']	0.0
闻	42253	['wen']	0.0
危	42080	['wei']	-0.3125
忙	42026	['mang']	0.375
核	41944	['he']	0.0
暗	41881	['an']	-0.07631578947368423
姐	41762	['jie']	0.26785714285714285
介	41749	['jie']	0.0
坏	41723	['huai']	-0.6458333333333333
讨	41717	['tao']	-0.09539473684210525
丽	41363	['li']	0.0
良	41167	['liang']	0.25
序	41129	['xu']	0.0
升	41105	['sheng']	0.05
监	41082	['jian']	0.1015625
临	41068	['lin']	-0.015
亮	41016	['liang']	0.0
露	40954	['lu', 'lou']	0.0
